	Desc	Paliwo	Stan	Rok	Przebieg	Cena
935	Fiat Ulysse II zarejestrowany*stan idealny*7 os	diesel	bezwypadkowy	2006.0	186000.0	10800.0
936	Fiat Panda II 1.3 Multijet 75KM 4X4, Klima, Szyberdach	diesel	sprawny	2010.0	201000.0	18900.0
937	Fiat Punto Evo Punto Evo Abarth 1.4Turbo 165KM Klimatronic	benzyna	sprawny	2011.0	104000.0	33900.0
938	Fiat Punto IV Punto 2012 Salon Polska 1wł Serwisowane GAZ	benzyna	bezwypadkowy	2014.0	167000.0	21800.0
939	Fiat Punto IV Punto Evo Fabryczna Instalacja Gazowa, Klima, Krajowy	benzyna	sprawny	2012.0	145000.0	20900.0
940	Fiat Panda II VAN, 1.3 Diesel, Pełnosprawny, Zarejestrowany, Ubezpieczony	diesel	bezwypadkowy	2006.0	330000.0	5800.0
941	Fiat Qubo 1,3D Klima Opłacony rej.2009 VIP Gwarancja	diesel	bezwypadkowy	2008.0	165000.0	12900.0
942	Fiat Panda III Tylko 37 tyś. km. Idealny stan.	benzyna	bezwypadkowy	2012.0	37189.0	21900.0
943	Fiat Grande Punto 1.2 8V 65KM Bardzo Zadbany KLIMA , Opłacony	benzyna	sprawny	2005.0	185000.0	9900.0
944	Fiat Doblo II Opłacony*Przebieg:108000km*Dynamic*Klima*Alu*El.Szyby	benzyna	bezwypadkowy	2011.0	108000.0	29900.0
945	Fiat Sedici 4x4*120PS*OPŁACONY Bezwypadkowy Klima Serwis VIP GWARANCJA24M	diesel	bezwypadkowy	2007.0	122275.0	16900.0
946	Fiat 500 1.2i 8V Lounge Automatic LPG Serwis 2 xkoła	benzyna	sprawny	2008.0	52300.0	26900.0
947	Fiat Bravo II , Salon Polska, GAZ, Klima ,Bezkolizyjny	benzyna	bezwypadkowy	2011.0	153213.0	22000.0
948	Fiat Punto IV Punto 2012 1.4 LPG fabryczny	benzyna	bezwypadkowy	2016.0	158000.0	25000.0
949	Fiat Freemont Lounge, navi, 4x4, automat, FV-23%, gwarancja	diesel	sprawny	2012.0	135330.0	47900.0
950	Fiat Freemont 4x4 Salonowy I Właściciel Serwisowany 7-Osobowy Automat	diesel	bezwypadkowy	2013.0	182000.0	49777.0
951	Fiat Bravo II 1.6 jtd 105 km Klima Bardzo Ładny	diesel	bezwypadkowy	2009.0	157000.0	16900.0
952	Fiat 500 1.2 Lounge-krajowy-serwisowany-gwarancja-odDealera	benzyna	bezwypadkowy	2018.0	22600.0	43500.0
953	Fiat Scudo II 2.0 JTD 130 KM, 9-miejscowy, z polskiego salonu, faktura VAT (4111)	diesel	bezwypadkowy	2012.0	247153.0	35900.0
954	Fiat Freemont Lounge, navi,4x4, FV-23%, gwarancja	diesel	sprawny	2014.0	169051.0	55900.0
955	Fiat Sedici 1.9 4x4, Klima, Elektryka, Alu, Zar. w PL,	diesel	bezwypadkowy	2007.0	148600.0	17500.0
956	Fiat Freemont 2.0 Multijet * 170 KM * biały metalik *	diesel	bezwypadkowy	2014.0	154500.0	48900.0
957	Fiat Panda III Napęd 4x4 Bezwypadkowy Promocja 50/50	diesel	bezwypadkowy	2014.0	141670.0	18176.0
959	Fiat Tipo EASY 1.4 16v 95KM-gwarancja-DEMO-odDealera	benzyna	bezwypadkowy	2017.0	27450.0	46900.0
960	Fiat Idea *KLIMATRONIK*PANORAMADACH*Tempomat*Zarejestrowana*Bardzo Zadbana*	diesel	bezwypadkowy	2004.0	262000.0	8300.0
961	Fiat Bravo II SALON_POLSKA 1,6-JTD 120-KM SUPER_OFERTA_SPECJALNA	diesel	sprawny	2008.0	219894.0	12900.0
962	Fiat Ducato III 3.0 moc 180KM Sypialka/Salon Polska//F.VAT	diesel	sprawny	2013.0	178478.0	58999.0
963	Fiat Panda II Opłacony*1.4 100HP*Klimatyzacja*Nawigacja*EL.Szyby	benzyna	bezwypadkowy	2006.0	137000.0	16900.0
964	Fiat Doblo I 1.9 JTD /105PS/KLIMA/KOMPUTER	diesel	sprawny	2009.0	190000.0	14900.0
965	Fiat 500 Salon PL I wł serwis ASO Bezwypadkowy	benzyna	bezwypadkowy	2015.0	27000.0	28900.0
966	Fiat 500 Sport 100 Km tylko 128 tys bezwypakowy	benzyna	sprawny	2009.0	128000.0	21500.0
967	Fiat Grande Punto 1.4 BENZYNA KLiMATYZACJA 1WŁ KRAJOWY	benzyna	bezwypadkowy	2006.0	135000.0	12900.0
968	Fiat Ducato H2L2 Maxi 2012 r.tylko 115 tys.km.przebiegu	diesel	sprawny	2012.0	115000.0	28500.0
969	Fiat Punto IV 1.2 benzyna 70KM opłacony! Gwarancja! Klimatyzacja	benzyna	sprawny	2015.0	22000.0	23500.0
970	Fiat Freemont 2.0 / 170 KM / navi / skóra / ALPINE / 7 osobowy	diesel	bezwypadkowy	2012.0	132000.0	46999.0
971	Fiat Freemont 7-mio osobowy-Serwis-Mały przebieg-GWARANCJA !!!	diesel	bezwypadkowy	2013.0	152000.0	45555.0
972	Fiat 500L 0.9 8V Twinair Easy S&S	benzyna	sprawny	2014.0	6200.0	39800.0
973	Fiat 500X I 2.4 180KM 4x4 Automat Nawigacja Alufelgi 18'	benzyna	sprawny	2016.0	22000.0	59900.0
974	Fiat Bravo II 1.4i 90KM -GWARANCJA- Navi,Książki,Elektryka	benzyna	sprawny	2011.0	51000.0	24990.0
975	Fiat 500L 500L 1.4 16V Pop Star hatchback 5DR	benzyna	bezwypadkowy	2017.0	6353.0	48999.0
976	Fiat Croma II 1.9 150 Km Emotion Panorama F.vat 23%	diesel	bezwypadkowy	2010.0	1.0	22900.0
977	Fiat Stilo GWARANCJA*Zadbany*Opłacony*CITY*Climatronic*Bezwypad	benzyna	bezwypadkowy	2004.0	189400.0	7500.0
978	Fiat Bravo II Sport 165 KM Klimatronik Komputer	diesel	bezwypadkowy	2011.0	215000.0	18900.0
979	Fiat Sedici 4X4*Lift*1,6 16V*Salon Polska	benzyna	bezwypadkowy	2010.0	217800.0	22900.0
980	Fiat Tipo 1,4 16V*Salon PL*I właściciel*15000 przebiegu!	benzyna	bezwypadkowy	2016.0	14950.0	38900.0
981	Fiat Croma II Gaz - z Niemiec - Opłacona - Auto z GWARANCJĄ	benzyna	bezwypadkowy	2008.0	182000.0	17900.0
982	Fiat Punto III 1.2 Benzyna- Klimatyzacja- Salon PL- II Właściciel	benzyna	bezwypadkowy	2005.0	131000.0	6900.0
983	Fiat Panda II BEZWYPADKOWY 19tys.km krajowy PANDA JAK NOWA	benzyna	bezwypadkowy	2009.0	19000.0	16500.0
984	Fiat Tipo 1.4 16v 95KM Lounge HB -gwarancja-odDealera	benzyna	bezwypadkowy	2017.0	18100.0	51900.0
985	Fiat 500 WD3063J # Niski przebieg # Gwarancja przebiegu # Faktura VAT 23 % #	benzyna	sprawny	2017.0	12087.0	34800.0
986	Fiat 500 1,2 69 KM | Pop |Bluetooth,czujniki,kierownica skóra|Wyprzedaż	benzyna	bezwypadkowy	2018.0	4.0	43260.0
987	Fiat Tipo 5D |1,4 120 KM |Pop/Klamki chrom, podłokietnik |Okazja	benzyna	bezwypadkowy	2017.0	6.0	54011.0
988	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	sprawny	2016.0	117878.0	30000.0
989	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	78490.0	32400.0
990	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	sprawny	2015.0	59851.0	30200.0
991	Fiat Panda III 1.2 69KM Lounge | Czerwony | Abonament już od 475 PLN netto	benzyna	bezwypadkowy	2019.0	4.0	40291.0
992	Fiat Bravo II 1,9 JTD 150Ps !! Oryginalny Przebieg !! Świeżo Od Niemca !! Opłacona	diesel	bezwypadkowy	2007.0	176000.0	12900.0
993	Fiat 500X I 1,0 120 KM |City Cross |LED-y |zielony Wyprzedaż demo |	benzyna	bezwypadkowy	2018.0	900.0	74835.0
994	Fiat Freemont 4x4, automat, 7 - miejscowy, skórzana tapicerka, 12 m - cy gwarancji	diesel	bezwypadkowy	2014.0	136700.0	67886.0
995	Fiat Panda II , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%, Klima,	benzyna	bezwypadkowy	2012.0	86345.0	16500.0
996	Fiat 126 Town* I właściciel* 37 tyś km* Bezwypadkowy* Dla kolekcjonera	benzyna	bezwypadkowy	2000.0	37000.0	25000.0
997	Fiat Tipo 5d |1,4 120 KM |Pop-Klamki chrom, podłokietnik|biały| Okazja	benzyna	bezwypadkowy	2017.0	6.0	53845.0
998	Fiat Panda III 1.2i 69 KM Pop Klima Szyby elek VAT 23%	benzyna	bezwypadkowy	2016.0	73340.0	25900.0
999	Fiat Punto II Opłacony Zadbany Serwisowany z Klimą od 1 Wł	benzyna	sprawny	2003.0	144000.0	6299.0
1000	Fiat Tipo POP, rej. 2018, z polskiego salonu, jeden właściciel, bezwypadkowy	benzyna	bezwypadkowy	2017.0	30000.0	43050.0
1001	Fiat Punto II FL 1.3 Diesel* 69KM* Klimatyzacja* Wspomaganie CITY* Gwarancja	diesel	sprawny	2003.0	245957.0	3900.0
1002	Fiat Punto III Punto II FL (2004), 126000 km, stan bardzo dobry, przegląd do 01.202	benzyna	bezwypadkowy	2004.0	126000.0	4500.0
1003	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%, Klima,	benzyna	bezwypadkowy	2017.0	15589.0	33000.0
1005	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	86676.0	31900.0
1006	Fiat Seicento 0.9 39KM Od Dealera CZARNE TABLICE Pierwszy właściciel SALON PL youn	benzyna	sprawny	1999.0	87500.0	1490.0
1007	Fiat 500 1,2 69 KM | Pop |Dualogic |czerwony/szara tap| Oferta specjalna	benzyna	bezwypadkowy	2018.0	4.0	41276.0
1008	Fiat Panda III * 1,3 JTD 75 KM 4X4 Salon Polska Bezwypadkowy *	diesel	bezwypadkowy	2015.0	97000.0	32472.0
1009	Fiat Panda II 1.1 i. Salon PL. 5 osób. Sprawny. Okazja.	benzyna	sprawny	2005.0	214000.0	3700.0
1010	Fiat Panda III 1,2 69 KM | Easy |pomarańczowy\tap.czarno-szara| 2019	benzyna	bezwypadkowy	2019.0	4.0	38050.0
1011	Fiat Uno II 0.9 39KM Od Dealera Salon Polska Pierwszy Właściciel LEDY HAK Sprawn	benzyna	sprawny	2000.0	148500.0	1490.0
1012	Fiat Doblo II 1,4 T-Jet 120 KM | Easy | sztywna półka, reg.wys fotela |biały	benzyna	bezwypadkowy	2018.0	5.0	67650.0
1013	Fiat Panda III VAN, 23% VAT, dostępny od ręki, 12 m-cy gwarancji	diesel	sprawny	2015.0	113000.0	22861.0
1014	Fiat Grande Punto , Salon Polska, 1. Właściciel, Serwis ASO, Klima, Parktronic,	benzyna	bezwypadkowy	2007.0	91500.0	15000.0
1015	Fiat Tipo 5D |1,4 120 KM |Pop+Klami chrom, podłokietnik| Okazja	benzyna	bezwypadkowy	2017.0	6.0	54099.0
1016	Fiat Punto Punto Evo , Salon Polska, 1. Właściciel, Serwis ASO ,Bezkolizyjny	benzyna	bezwypadkowy	2010.0	90914.0	20000.0
1017	Fiat Punto II FL 1.2 Benzyna* 60KM* Wspomaganie CITY* Salon PL* Gwarancja	benzyna	bezwypadkowy	2005.0	127707.0	6666.0
1018	Fiat Tipo 5D | 1,4 120 KM |Pop +Podł,chrom klamki |Okazja	benzyna	bezwypadkowy	2017.0	6.0	54019.0
1019	Fiat Freemont Lounge, navi, 4x4, FV-23%, gwarancja	diesel	bezwypadkowy	2012.0	80300.0	52900.0
1020	Fiat Punto III Opłacony Zdrowy Zadbany Serwisowany z Klimą od 1 Wł	benzyna	sprawny	2006.0	180000.0	8499.0
1021	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	47626.0	34300.0
1022	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	63635.0	33200.0
1023	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	104462.0	30700.0
1024	Fiat Punto II FL 5-drzwi wspomaganie SALON PL 1 wł 90tyś.km	benzyna	bezwypadkowy	2003.0	90000.0	5950.0
1025	Fiat Punto II 1.2 benzyna z klima 67 tys km przebieg zadbany	benzyna	bezwypadkowy	2000.0	67000.0	3500.0
1026	Fiat 126 P 600 23KM I seria -FILM VIDEO -Po renowacji	benzyna	sprawny	1975.0	9000.0	19000.0
1027	Fiat Panda III 1.2 69KM Lounge | Biały | Abonament już od 475 PLN netto	benzyna	bezwypadkowy	2019.0	4.0	40291.0
1028	Fiat Tipo Sedan 15-, Tipo 1.6 E-Torq 16v Pop aut	benzyna	sprawny	2017.0	44104.0	41244.0
1029	Fiat Panda III 1.2 69KM Lounge | Grafitowy | Abonament już od 475 PLN netto	benzyna	bezwypadkowy	2019.0	4.0	40291.0
1030	Fiat Panda II 1.2 Klima !! Naprawde Bardzo Ładna !! Świeżo Od NIemca !!	benzyna	bezwypadkowy	2005.0	115834.0	8900.0
1031	Fiat Panda II Salon Polska, Serwis ASO, Przejechał tylko 36480 KM, Klima ,	benzyna	bezwypadkowy	2012.0	36480.0	20000.0
1032	Fiat Doblo II 1.3 JTD 75KM- CIĘZAROWY, Salon Pl, ładowność 670 Kg	diesel	sprawny	2010.0	192000.0	11900.0
1033	Fiat Punto IV 1.3MULTIJET 75KM Klima Stan BDB Kredyt bez BIK	diesel	sprawny	2012.0	60000.0	18500.0
1034	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%, Klima	benzyna	bezwypadkowy	2013.0	49677.0	26000.0
1035	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%, Klima	benzyna	bezwypadkowy	2017.0	20988.0	33000.0
1036	Fiat Punto II 1.2 REJ PL Zadbany Sprawny GWARANCJA Zamiana Raty BEZ BIK Transprt	benzyna	bezwypadkowy	2001.0	242000.0	2299.0
1037	Fiat Punto III , Salon Polska, 1. Właściciel, GAZ, VAT 23%, Klima	benzyna	bezwypadkowy	2008.0	113798.0	12000.0
1038	Fiat 500 1.2 Benzyna Salon Polska Serwis ASO Bezwypadkowy I-właściciel	benzyna	bezwypadkowy	2013.0	45765.0	28900.0
1039	Fiat Grande Punto 1,3 MultiJet 69 KM, Gotowy do rej, Udok. przebieg	diesel	sprawny	2009.0	159000.0	11500.0
1040	Fiat Doblo II Kombi XL Dynamic L2H2 1.6 MJ 120KM Promocja 2019	diesel	bezwypadkowy	2019.0	5.0	85977.0
1041	Fiat 500 Abarth-1.4 150 KM* Po opłatach* F/Vat23%* Gwarancja	benzyna	sprawny	2009.0	124000.0	24900.0
1042	Fiat Ducato III Kamper Benimar Sport 346 . 6 osób Model 2017. AutoMobil Pomorskie	diesel	bezwypadkowy	2017.0	20000.0	270477.0
1043	Fiat Punto III Opłacony Zdrowy Zadbany Serwisowany z Klimą od 1 Wł	benzyna	sprawny	2006.0	180000.0	8499.0
1044	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	63635.0	33200.0
1045	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	104462.0	30700.0
1046	Fiat Punto IV 1.4 Easy S&S Salon Polska ! 1 właściciel ! ASO ! FV23% !	benzyna	bezwypadkowy	2016.0	47626.0	34300.0
1047	Fiat Punto II FL 5-drzwi wspomaganie SALON PL 1 wł 90tyś.km	benzyna	bezwypadkowy	2003.0	90000.0	5950.0
1048	Fiat Punto II 1.2 benzyna z klima 67 tys km przebieg zadbany	benzyna	bezwypadkowy	2000.0	67000.0	3500.0
1049	Fiat 126 P 600 23KM I seria -FILM VIDEO -Po renowacji	benzyna	sprawny	1975.0	9000.0	19000.0
1050	Fiat Panda III 1.2 69KM Lounge | Grafitowy | Abonament już od 475 PLN netto	benzyna	bezwypadkowy	2019.0	4.0	40291.0
1051	Fiat Tipo Sedan 15-, Tipo 1.6 E-Torq 16v Pop aut	benzyna	sprawny	2017.0	44104.0	41244.0
1052	Fiat Panda III 1.2 69KM Lounge | Biały | Abonament już od 475 PLN netto	benzyna	bezwypadkowy	2019.0	4.0	40291.0
1053	Fiat Panda II 1.2 Klima !! Naprawde Bardzo Ładna !! Świeżo Od NIemca !!	benzyna	bezwypadkowy	2005.0	115834.0	8900.0
1054	Fiat Panda II Salon Polska, Serwis ASO, Przejechał tylko 36480 KM, Klima ,	benzyna	bezwypadkowy	2012.0	36480.0	20000.0
1055	Fiat Doblo II 1.3 JTD 75KM- CIĘZAROWY, Salon Pl, ładowność 670 Kg	diesel	sprawny	2010.0	192000.0	11900.0
1056	Fiat Punto IV 1.3MULTIJET 75KM Klima Stan BDB Kredyt bez BIK	diesel	sprawny	2012.0	60000.0	18500.0
1057	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%, Klima	benzyna	bezwypadkowy	2013.0	49677.0	26000.0
1058	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%, Klima	benzyna	bezwypadkowy	2017.0	20988.0	33000.0
1059	Fiat Punto II 1.2 REJ PL Zadbany Sprawny GWARANCJA Zamiana Raty BEZ BIK Transprt	benzyna	bezwypadkowy	2001.0	242000.0	2299.0
1060	Fiat Punto III , Salon Polska, 1. Właściciel, GAZ, VAT 23%, Klima	benzyna	bezwypadkowy	2008.0	113798.0	12000.0
1061	Fiat Panda III 67 TYTS KM!1,2 !!KLIMA 4 AIRBAG SUPER STAN !!!!!!!	benzyna	sprawny	2014.0	67000.0	23400.0
1062	Fiat Tipo 1.4 16V Benzyna Salon Polska Serwis ASO 58 tyś/km Bezwypadkowy	benzyna	bezwypadkowy	2016.0	58217.0	38500.0
1063	Fiat Panda II 1.25 I 60 KM BEZWYPADKOWY ORYG PRZEBIEG 50 TYŚ KM!	benzyna	bezwypadkowy	2006.0	50000.0	12500.0
1064	Fiat Bravo II 1.4 16V 90 KM INST. GAZOWA ORYG. PRZEBIEG 109 TYŚ	benzyna	bezwypadkowy	2009.0	109000.0	18900.0
1065	Fiat Stilo 1.6 GAZ LPG Salon PL - 1wł. - Klimatyzacja - Raty Zamiana Gwarancja	benzyna	bezwypadkowy	2006.0	246000.0	6700.0
1066	Fiat Croma II Serwis - 1.9 JTD - Bardzo Zadbana - Auto z GWARANCJA	diesel	bezwypadkowy	2006.0	234000.0	10900.0
1067	Fiat Panda II 1.2 GAZ Polski Salon rej2013, 100% oryginał bezwypadkowy patrz opis	benzyna	bezwypadkowy	2012.0	106000.0	16482.0
1068	Fiat Punto II Raty/Zamiana gwarancja 1,9 JTD super stan klima	diesel	sprawny	2002.0	220000.0	5500.0
1069	Fiat Scudo II PANORAMA 9-MIEJSC L2H1 climatronic nawiewy tyl parktronic halogeny	diesel	bezwypadkowy	2014.0	123000.0	59900.0
1070	Fiat Freemont 2.0 mjt 16V 170 KM 4x4 BIAŁA PERŁA 7 Osób Navi PL Skóry Alpine	diesel	bezwypadkowy	2015.0	148000.0	54700.0
1071	Fiat Freemont 2.0 mjt 16V 170 KM 4x4 CROSS 7 Osób Navi PL Klimatronic Alpine Aut.	diesel	bezwypadkowy	2016.0	98000.0	66700.0
1072	Fiat Panda III 0.9 TwinAir Turbo 85KM -Klimatr -FILM VIDEO -Zobacz	benzyna	sprawny	2012.0	83000.0	21800.0
1073	Fiat Punto III JTD Pewne Auto Rataje Rondo Raty Możliwość Zamiany Wybór 120 aut	diesel	sprawny	2003.0	195000.0	5999.0
1074	Fiat Tipo 2 Komplety kół! Zarejestrowany! Polski salon! 1 Właściciel! GWARANCJ	benzyna	bezwypadkowy	2017.0	36000.0	39499.0
1075	Fiat Scudo II 2.0D 128KM_9 OSOBOWY 1-szy WŁAŚCICIEL KAMERA COFANIA+DVD	diesel	bezwypadkowy	2012.0	203000.0	34980.0
1076	Fiat Grande Punto I Wlaściciel-PUNTO EVO-Zadbany-Alu felga-116tyś km	benzyna	sprawny	2011.0	116000.0	20900.0
1077	Fiat 500L 1.4 Gaz Polski Salon 100% Bezwypadkowy, gwarancja przebiegu patrz op	benzyna	bezwypadkowy	2016.0	126000.0	45879.0
1078	Fiat Ducato III Salon.pl*II właś*9 osobowy*klimatyzacja*vat 23*	diesel	sprawny	2010.0	200900.0	27600.0
1079	Fiat Ducato III 3.0 JTD Maxi L4H2 Automat, 9-osobowy Polski Salon gwarancja przebieg	diesel	bezwypadkowy	2014.0	278000.0	72447.0
1080	Fiat Tipo 5D |1,6 AT 110 KM Lounge | Dużo pakietów | Opony zimowe w cenie	benzyna	sprawny	2018.0	9800.0	73890.0
1081	Fiat Grande Punto 5 Drzwi / Klimatyzacja / Serwis / 153.ooo km / Bardzo Zadbane	benzyna	bezwypadkowy	2008.0	153620.0	12999.0
1082	Fiat Scudo II Klima 9- Osób 2.0 MultiJet 130 Ps Śliczny	diesel	bezwypadkowy	2013.0	187000.0	38130.0
1083	Fiat Sedici 1,9 JTD, 120 KM, 4x4, 139 Tys.km, Gwarancja, Bezwypadkowy	diesel	bezwypadkowy	2008.0	139000.0	22900.0
1084	Fiat Panda III 67 TYTS KM!1,2 !!KLIMA 4 AIRBAG SUPER STAN !!!!!!!	benzyna	sprawny	2014.0	67000.0	23400.0
1085	Fiat Tipo 1.4 16V Benzyna Salon Polska Serwis ASO 58 tyś/km Bezwypadkowy	benzyna	bezwypadkowy	2016.0	58217.0	38500.0
1086	Fiat Panda II 1.25 I 60 KM BEZWYPADKOWY ORYG PRZEBIEG 50 TYŚ KM!	benzyna	bezwypadkowy	2006.0	50000.0	12500.0
1087	Fiat Bravo II 1.4 16V 90 KM INST. GAZOWA ORYG. PRZEBIEG 109 TYŚ	benzyna	bezwypadkowy	2009.0	109000.0	18900.0
1088	Fiat Stilo 1.6 GAZ LPG Salon PL - 1wł. - Klimatyzacja - Raty Zamiana Gwarancja	benzyna	bezwypadkowy	2006.0	246000.0	6700.0
1089	Fiat Croma II Serwis - 1.9 JTD - Bardzo Zadbana - Auto z GWARANCJA	diesel	bezwypadkowy	2006.0	234000.0	10900.0
1090	Fiat Panda II 1.2 GAZ Polski Salon rej2013, 100% oryginał bezwypadkowy patrz opis	benzyna	bezwypadkowy	2012.0	106000.0	16482.0
1091	Fiat Punto II Raty/Zamiana gwarancja 1,9 JTD super stan klima	diesel	sprawny	2002.0	220000.0	5500.0
1092	Fiat Scudo II PANORAMA 9-MIEJSC L2H1 climatronic nawiewy tyl parktronic halogeny	diesel	bezwypadkowy	2014.0	123000.0	59900.0
1093	Fiat Freemont 2.0 mjt 16V 170 KM 4x4 BIAŁA PERŁA 7 Osób Navi PL Skóry Alpine	diesel	bezwypadkowy	2015.0	148000.0	54700.0
1094	Fiat Freemont 2.0 mjt 16V 170 KM 4x4 CROSS 7 Osób Navi PL Klimatronic Alpine Aut.	diesel	bezwypadkowy	2016.0	98000.0	66700.0
1095	Fiat Panda III 0.9 TwinAir Turbo 85KM -Klimatr -FILM VIDEO -Zobacz	benzyna	sprawny	2012.0	83000.0	21800.0
1096	Fiat Punto III JTD Pewne Auto Rataje Rondo Raty Możliwość Zamiany Wybór 120 aut	diesel	sprawny	2003.0	195000.0	5999.0
1097	Fiat Punto Evo Punto Evo 1.4 78KM 5Drzwi -FILM VIDEO -Zobacz	benzyna	sprawny	2011.0	109000.0	21900.0
1098	Fiat Tipo 1.4 Benzyna+Gaz Polski Salon 100% bezwypadkowy100% gwarancji przebie	benzyna	bezwypadkowy	2016.0	123000.0	35916.0
1099	Fiat Bravo II Pełne ASO Podgrzewane fotele Tempomat Klimatyzacja dwustrefowa PAPIS	benzyna	bezwypadkowy	2013.0	76500.0	29900.0
1100	Fiat Grande Punto 1.3MJet*Dynamic*klima*alu*126Tkm*serwis w ASO*Gwarancja VIP Service	diesel	bezwypadkowy	2008.0	126000.0	13200.0
1101	Fiat Grande Punto VAN VAT-1 GAZ BEZPOŚREDNIO OD WŁAŚCICIELA OKAZJA	benzyna	sprawny	2010.0	228100.0	8799.0
1102	Fiat 500X I 1 rej. 11.2016r, 1.6 110KM, I Właściciel Navigacja, FV23%	benzyna	bezwypadkowy	2016.0	17000.0	61800.0
1103	Fiat Bravo II OPŁACONY Bezwypadkowy Klima Serwis VIP GWARANCJA-24 Miesiące	diesel	bezwypadkowy	2010.0	164609.0	14400.0
1104	Fiat Tipo SW |1,4 120 KM |Pak.Business Lounge Pak.Bezp Plus |brąz |Wyprzedaż	benzyna	bezwypadkowy	2018.0	6.0	70450.0
1105	Fiat Fiorino III 1.3 Multijet ! 75 KM ! Z polskiego salonu ! Faktura Vat !	diesel	bezwypadkowy	2015.0	127000.0	22900.0
1106	Fiat Sedici 1,6 16v 107KM Benzynka 4x4 Climatronic Serwisowany do końca !!!	benzyna	bezwypadkowy	2007.0	222353.0	20999.0
1107	Fiat Panda III KLIMA 5-OSÓB KRAJOWY 1,2 BENZYNA 2 KOMPLETY OPON	benzyna	sprawny	2014.0	87000.0	22400.0
1108	Fiat Panda III KLIMA 5-OSÓB KRAJOWY 1,2 BENZYNA 2 KOMPLETY OPON	benzyna	sprawny	2014.0	87000.0	22400.0
1109	Fiat Freemont 2.0 mjt 16V 170 KM 7 Osób DVD Navi Klimatronic Skóry Alpine Tempomat	diesel	bezwypadkowy	2014.0	128000.0	53700.0
1110	Fiat Scudo II VAN 2.0 D 128KM KLIMATYZACJA PARKTRONIK F.VAT 23%	diesel	bezwypadkowy	2014.0	205000.0	36777.0
1111	Fiat Punto IV Punto 2012 tylko:58 tyś km Salon PL 1wł Serwisowane	benzyna	bezwypadkowy	2013.0	58000.0	24800.0
1112	Fiat Bravo II 1.4 16V ks. serw ASO, 100% oryginał, ideał! Gwar.	benzyna	bezwypadkowy	2011.0	143000.0	23900.0
1113	Fiat Doblo II 1.6 TDI,Salon Polska, FV 23%, I rejestracja 2015	diesel	bezwypadkowy	2014.0	224000.0	26937.0
1114	Fiat 500 1.2 Lounge 69KM |biały | Rata od 655 PLN w abonamencie	benzyna	bezwypadkowy	2018.0	7.0	48535.0
1115	Fiat Punto Evo 1.3 Multijet 75KM 2010r. 154tys. km. zadbany, drugi kpl. kół	diesel	sprawny	2010.0	154000.0	15400.0
1116	Fiat Seicento 1.1 Abarth 180km/h benz REJ PL Yellow GWARANCJA Transport	benzyna	bezwypadkowy	1999.0	150000.0	2499.0
1117	Fiat Bravo II 1.4 Turbo T JET Dynamic 120KM_SUPER STAN_NEXT-CAR	benzyna	bezwypadkowy	2008.0	113471.0	19900.0
1118	Fiat Stilo 1.9 multijet KLIMATRONIC bezwypadek STAN BDB 4el szyby OPŁACONY gwar	diesel	bezwypadkowy	2006.0	195000.0	8600.0
1119	Fiat Grande Punto 1.3 JTD 16V * 75 KM * ACTIVE * serwisowany * klimatronic * warszaw	diesel	bezwypadkowy	2006.0	203000.0	9999.0
1120	Fiat Tipo SW |1,4 95 KM | Pop |biały |szara tap|Wyprzedaż	benzyna	bezwypadkowy	2018.0	7.0	55158.0
1121	Fiat Punto II FL LIFT! 1,2 8V 60KM! Polski salon! 5 drzwi!	benzyna	sprawny	2004.0	186676.0	3200.0
1122	Fiat 500 1,2 69 KM |Pop |Dualogic |Corallo/szara tap| Oferta specjalna	benzyna	bezwypadkowy	2018.0	4.0	41399.0
